1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = ffffffff, exists = true, startAddr = 1d000000, endAddr = 33ffffff, rowSize = 0800, rowEraseSize = 0800, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = true, startAddr = 00000000, endAddr = 00000000, rowSize = 0001, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = true, startAddr = 00000000, endAddr = 00000000, rowSize = 0800, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = ffffffff, exists = true, startAddr = 1fc74000, endAddr = 1fc77fff, rowSize = 0800, rowEraseSize = 0800, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = ffffffff, exists = true, startAddr = 1f800000, endAddr = 1f8fffff, rowSize = 0000, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0004, widthProgram = 0004
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 7fffffff, exists = true, startAddr = ffffffff, endAddr = fffffffe, rowSize = 0001, rowEraseSize = 0000, addrInc = 0001, widthProgram = 0001
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: mask = 0000, exists = false, startAddr = 00000000, endAddr = 00000000, rowSize = 0000, rowEraseSize = 0000, addrInc = 0000, widthProgram = 0000
1494 1736904960279 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 DeviceInfo: CfgRequiredBitsMask Values:
1494 1736904960280 GEN4_TO_CONTROLLER_LOG:GEN4_INIT_INT_LOG_PIC32MZ2048EFH064 Address = 1fc0ff40, Mask = 7b000000
1494 1736904960768 XXXX 1736904960768, Thread 1494: XXXX 1736904960768, Entering Thread 1494: Commands::runScriptBasic, script name = InitJTAG, timeOut = -1 ms  
1494 1736904960770 XXXX 1736904960770, Thread 1494: XXXX 1736904960770, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960770 XXXX 1736904960770, Thread 1494: XXXX 1736904960770, Entering Thread 1494: Commands::runScriptBasic, script name = GetDeviceID, timeOut = -1 ms  
1494 1736904960771 XXXX 1736904960771, Thread 1494: XXXX 1736904960771, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960771 GEN4_TO_CONTROLLER_LOG:GEN4_CONNECT_INT_LOG_PIC32MZ2048EFH064 Post:GetTargetIDInfo
1494 1736904960771 GEN4_TO_CONTROLLER_LOG:GEN4_CONNECT_INT_LOG_PIC32MZ2048EFH064 Return Value
1494 1736904960771 GEN4_TO_CONTROLLER_LOG:GEN4_CONNECT_INT_LOG_PIC32MZ2048EFH064 TargetIDInfo: Values:
1494 1736904960771 GEN4_TO_CONTROLLER_LOG:GEN4_CONNECT_INT_LOG_PIC32MZ2048EFH064 TargetIDInfo: DeviceID = 67209053
1494 1736904960771 GEN4_TO_CONTROLLER_LOG:GEN4_CONNECT_INT_LOG_PIC32MZ2048EFH064 Return End

1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Pre:SendOperation
1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload
1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Values:
1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Type = read, Mask = 00000000, Erase = false, Production Mode = true
1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc54020, End = 1fc54027, Buffer Length = 8, Type = BootFlash, Mask = 00000000
1494 1736904960772 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload End
1494 1736904960772 XXXX 1736904960772, Thread 1494: XXXX 1736904960772, Entering Thread 1494: Commands::runScriptBasic, script name = GetDeviceID, timeOut = -1 ms  
1494 1736904960773 XXXX 1736904960773, Thread 1494: XXXX 1736904960773, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960773 XXXX 1736904960773, Thread 1494: XXXX 1736904960773, Entering Thread 1494: Commands::runScriptBasic, script name = CheckCodeProtect, timeOut = -1 ms  
1494 1736904960773 XXXX 1736904960773, Thread 1494: XXXX 1736904960773, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960773 XXXX 1736904960773, Thread 1494: XXXX 1736904960773, Entering Thread 1494: Commands::runScriptBasic, script name = SetupSerialMode, timeOut = -1 ms  
1494 1736904960774 XXXX 1736904960774, Thread 1494: XXXX 1736904960774, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960774 XXXX 1736904960774, Thread 1494: XXXX 1736904960774, Entering Thread 1494: Commands::runScriptBasic, script name = LoadLoader, timeOut = -1 ms  
1494 1736904960798 XXXX 1736904960798, Thread 1494: XXXX 1736904960798, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960798 XXXX 1736904960798, Thread 1494: XXXX 1736904960798, Entering Thread 1494: Commands::runScriptWithDownload, script name = DownloadPE  
1494 1736904960877 XXXX 1736904960877, Thread 1494: XXXX 1736904960877, Exiting Thread 1494: Commands::runScriptWithDownload(DownloadPE)  
1494 1736904960877 XXXX 1736904960877, Thread 1494: XXXX 1736904960877, Entering Thread 1494: Commands::runScriptBasic, script name = TestPEConnect, timeOut = -1 ms  
1494 1736904960878 XXXX 1736904960878, Thread 1494: XXXX 1736904960878, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960878 XXXX 1736904960878, Thread 1494: XXXX 1736904960878, Entering Thread 1494: Commands::runScriptWithUpload, script name = ReadProgmemPE  
1494 1736904960878 XXXX 1736904960878, Thread 1494: XXXX 1736904960878, Entering Thread 1494: ToolCommUsb::readTransfer, sideData is 0x38 bytes long, transferDataLength is 0x8 bytes long  
1494 1736904960880 XXXX 1736904960880, Thread 1494: XXXX 1736904960880, Exiting Thread 1494: ToolCommUsb::readTransfer,  cr.status = 0x0  
1494 1736904960880 XXXX 1736904960880, Thread 1494: XXXX 1736904960880, Exiting Thread 1494: Commands::runScriptWithUpload  
1494 1736904960880 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Post:SendOperation
1494 1736904960880 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return Value
1494 1736904960880 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 None
1494 1736904960880 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return End

1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Pre:SendOperation
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Values:
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Type = erase, Mask = 00000000, Erase = false, Production Mode = true
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1d000000, End = 1d1fffff, Buffer Length = 0, Type = Pgm, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 30000000, End = 33ffffff, Buffer Length = 0, Type = Pgm, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc0ffc0, End = 1fc0ffff, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc0ff40, End = 1fc0ff7f, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc4ffc0, End = 1fc4ffff, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc4ff40, End = 1fc4ff7f, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc6ffc0, End = 1fc6ffff, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc6ff40, End = 1fc6ff7f, Buffer Length = 0, Type = Cfg, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc00000, End = 1fc0feff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc20000, End = 1fc2feff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc40000, End = 1fc4feff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc60000, End = 1fc6feff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc10000, End = 1fc13fff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc30000, End = 1fc33fff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc50000, End = 1fc53fff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc70000, End = 1fc73fff, Buffer Length = 0, Type = BootFlash, Mask = 00000000
1494 1736904960921 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload End
1494 1736904960921 XXXX 1736904960921, Thread 1494: XXXX 1736904960921, Entering Thread 1494: Commands::runScriptBasic, script name = EnterTMOD_LV, timeOut = -1 ms  
1494 1736904960927 XXXX 1736904960927, Thread 1494: XXXX 1736904960927, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960927 XXXX 1736904960927, Thread 1494: XXXX 1736904960927, Entering Thread 1494: Commands::runScriptBasic, script name = InitJTAG, timeOut = -1 ms  
1494 1736904960927 XXXX 1736904960927, Thread 1494: XXXX 1736904960927, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904960927 XXXX 1736904960927, Thread 1494: XXXX 1736904960927, Entering Thread 1494: Commands::runScriptBasic, script name = EraseChip, timeOut = 30000 ms  
1494 1736904961029 XXXX 1736904961029, Thread 1494: XXXX 1736904961029, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961029 XXXX 1736904961029, Thread 1494: XXXX 1736904961029, Entering Thread 1494: Commands::runScriptBasic, script name = ExitTMOD, timeOut = -1 ms  
1494 1736904961031 XXXX 1736904961031, Thread 1494: XXXX 1736904961031, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961031 XXXX 1736904961031, Thread 1494: XXXX 1736904961031, Entering Thread 1494: Commands::runScriptBasic, script name = EnterTMOD_LV, timeOut = -1 ms  
1494 1736904961036 XXXX 1736904961036, Thread 1494: XXXX 1736904961036, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961036 XXXX 1736904961036, Thread 1494: XXXX 1736904961036, Entering Thread 1494: Commands::runScriptBasic, script name = InitJTAG, timeOut = -1 ms  
1494 1736904961037 XXXX 1736904961037, Thread 1494: XXXX 1736904961037, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961037 XXXX 1736904961037, Thread 1494: XXXX 1736904961037, Entering Thread 1494: Commands::runScriptBasic, script name = GetDeviceID, timeOut = -1 ms  
1494 1736904961039 XXXX 1736904961039, Thread 1494: XXXX 1736904961039, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961039 XXXX 1736904961039, Thread 1494: XXXX 1736904961039, Entering Thread 1494: Commands::runScriptBasic, script name = GetDeviceID, timeOut = -1 ms  
1494 1736904961040 XXXX 1736904961040, Thread 1494: XXXX 1736904961040, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961040 XXXX 1736904961040, Thread 1494: XXXX 1736904961040, Entering Thread 1494: Commands::runScriptBasic, script name = CheckCodeProtect, timeOut = -1 ms  
1494 1736904961041 XXXX 1736904961041, Thread 1494: XXXX 1736904961041, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Post:SendOperation
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return Value
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 None
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return End

1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Pre:SendOperation
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Values:
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Type = write, Mask = 00000000, Erase = false, Production Mode = true
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1d000000, End = 1d059fff, Buffer Length = 368640, Type = Pgm, Mask = 00000000
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc0ffc0, End = 1fc0ffff, Buffer Length = 64, Type = Cfg, Mask = 00000000
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 TransferInfo: Start = 1fc00000, End = 1fc007ff, Buffer Length = 2048, Type = BootFlash, Mask = 00000000
1494 1736904961041 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload End
1494 1736904961041 XXXX 1736904961041, Thread 1494: XXXX 1736904961041, Entering Thread 1494: Commands::runScriptBasic, script name = GetDeviceID, timeOut = -1 ms  
1494 1736904961043 XXXX 1736904961043, Thread 1494: XXXX 1736904961043, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961043 XXXX 1736904961043, Thread 1494: XXXX 1736904961043, Entering Thread 1494: Commands::runScriptBasic, script name = CheckCodeProtect, timeOut = -1 ms  
1494 1736904961043 XXXX 1736904961043, Thread 1494: XXXX 1736904961043, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961043 XXXX 1736904961043, Thread 1494: XXXX 1736904961043, Entering Thread 1494: Commands::runScriptBasic, script name = SetupSerialMode, timeOut = -1 ms  
1494 1736904961045 XXXX 1736904961045, Thread 1494: XXXX 1736904961045, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961045 XXXX 1736904961045, Thread 1494: XXXX 1736904961045, Entering Thread 1494: Commands::runScriptBasic, script name = LoadLoader, timeOut = -1 ms  
1494 1736904961067 XXXX 1736904961067, Thread 1494: XXXX 1736904961067, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961067 XXXX 1736904961067, Thread 1494: XXXX 1736904961067, Entering Thread 1494: Commands::runScriptWithDownload, script name = DownloadPE  
1494 1736904961147 XXXX 1736904961147, Thread 1494: XXXX 1736904961147, Exiting Thread 1494: Commands::runScriptWithDownload(DownloadPE)  
1494 1736904961147 XXXX 1736904961147, Thread 1494: XXXX 1736904961147, Entering Thread 1494: Commands::runScriptBasic, script name = TestPEConnect, timeOut = -1 ms  
1494 1736904961148 XXXX 1736904961148, Thread 1494: XXXX 1736904961148, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904961148 XXXX 1736904961148, Thread 1494: XXXX 1736904961148, Entering Thread 1494: Commands::runScriptWithDownload, script name = WriteProgmemPE  
1494 1736904967236 XXXX 1736904967236, Thread 1494: XXXX 1736904967236, Exiting Thread 1494: Commands::runScriptWithDownload(WriteProgmemPE)  
1494 1736904967236 XXXX 1736904967236, Thread 1494: XXXX 1736904967236, Entering Thread 1494: Commands::runScriptBasic, script name = CalcCRC_PE, timeOut = -1 ms  
1494 1736904967347 XXXX 1736904967347, Thread 1494: XXXX 1736904967347, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904967347 XXXX 1736904967347, Thread 1494: XXXX 1736904967347, Entering Thread 1494: Commands::runScriptBasic, script name = CalcCRC_PE, timeOut = -1 ms  
1494 1736904967458 XXXX 1736904967458, Thread 1494: XXXX 1736904967458, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904967458 XXXX 1736904967458, Thread 1494: XXXX 1736904967458, Entering Thread 1494: Commands::runScriptBasic, script name = CalcCRC_PE, timeOut = -1 ms  
1494 1736904967548 XXXX 1736904967548, Thread 1494: XXXX 1736904967548, Exiting Thread 1494: Commands::runScriptBasic  
1494 1736904967548 XXXX 1736904967548, Thread 1494: XXXX 1736904967548, Entering Thread 1494: Commands::runScriptWithDownload, script name = WriteConfigmemPE  
1494 1736904967554 XXXX 1736904967554, Thread 1494: XXXX 1736904967554, Exiting Thread 1494: Commands::runScriptWithDownload(WriteConfigmemPE)  
1494 1736904967554 XXXX 1736904967554, Thread 1494: XXXX 1736904967554, Entering Thread 1494: Commands::runScriptWithUpload, script name = ReadProgmemPE  
1494 1736904967554 XXXX 1736904967554, Thread 1494: XXXX 1736904967554, Entering Thread 1494: ToolCommUsb::readTransfer, sideData is 0x38 bytes long, transferDataLength is 0x40 bytes long  
1494 1736904967555 XXXX 1736904967555, Thread 1494: XXXX 1736904967555, Exiting Thread 1494: ToolCommUsb::readTransfer,  cr.status = 0x0  
1494 1736904967555 XXXX 1736904967555, Thread 1494: XXXX 1736904967555, Exiting Thread 1494: Commands::runScriptWithUpload  
1494 1736904967555 XXXX 1736904967555, Thread 1494: XXXX 1736904967555, Entering Thread 1494: Commands::runScriptWithDownload, script name = P32PE_ProgramCluster  
1494 1736904967600 XXXX 1736904967600, Thread 1494: XXXX 1736904967600, Exiting Thread 1494: Commands::runScriptWithDownload(P32PE_ProgramCluster)  
1494 1736904967600 XXXX 1736904967600, Thread 1494: XXXX 1736904967600, Entering Thread 1494: Commands::runScriptWithUpload, script name = ReadProgmemPE  
1494 1736904967600 XXXX 1736904967600, Thread 1494: XXXX 1736904967600, Entering Thread 1494: ToolCommUsb::readTransfer, sideData is 0x38 bytes long, transferDataLength is 0x800 bytes long  
1494 1736904967637 XXXX 1736904967637, Thread 1494: XXXX 1736904967637, Exiting Thread 1494: ToolCommUsb::readTransfer,  cr.status = 0x0  
1494 1736904967637 XXXX 1736904967637, Thread 1494: XXXX 1736904967637, Exiting Thread 1494: Commands::runScriptWithUpload  
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Post:SendOperation
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return Value
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 None
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return End

1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Pre:endOfOperations
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 null
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload End
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Post:endOfOperations
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return Value
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 None
1494 1736904967637 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Return End

1494 1736904967638 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Pre:SendOperation
1494 1736904967638 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 Payload
1494 1736904967638 GEN4_TO_CONTROLLER_LOG:GEN4_PROGRAM_INT_LOG_PIC32MZ2048EFH064 OperationInfo: Values:
